ID	age	sex	n_babies	site	year	pop_size	weight
268	5	f	2	1	1997	139	7.03271157191661
270	5	m	1	2	1997	139	6.3272562383283635
271	5	f	1	2	1997	139	6.910055871363376
280	7	m	0	3	1997	139	5.8597553902040955
285	4	m	1	2	1997	139	3.44357012308425
299	0	f	1	1	1997	139	NA
301	10	f	0	1	1997	139	9.271501493099048
303	15	m	2	1	1997	139	11.615812039261291
314	8	f	2	1	1997	139	8.687151453919618
343	12	m	1	3	1997	139	10.255578216711735
344	8	m	1	3	1997	139	7.937652275687068
346	11	f	0	1	1997	139	10.019980813669518
348	1	f	1	1	1997	139	4.062019596153111
351	0	f	2	1	1997	139	5.094456507739832
355	4	f	1	1	1997	139	5.155909377964283
364	14	m	0	3	1997	139	11.934279108801716
366	2	f	0	1	1997	139	4.42957302949259
368	1	f	1	2	1997	139	5.417080790467596
371	13	m	0	1	1997	139	9.689363516959288
374	2	f	0	3	1997	139	5.117585033876725
375	3	m	2	3	1997	139	5.265916518017065
376	5	m	1	3	1997	139	5.391605919203088
384	3	f	2	2	1997	139	6.083491865728012
393	4	m	2	3	1997	139	5.652345359788323
395	0	m	1	3	1997	139	1.3190601777057025
400	5	m	1	3	1997	139	6.004234314343171
409	1	f	1	3	1997	139	4.303163558571322
411	7	m	0	2	1997	139	NA
419	2	f	2	2	1997	139	4.389076132960692
422	2	f	1	3	1997	139	4.24976147940576
428	7	m	0	2	1997	139	6.025751830826082
429	8	f	1	1	1997	139	8.479098523674907
430	4	f	0	2	1997	139	NA
433	10	f	0	3	1997	139	9.957107972571336
438	6	m	1	3	1997	139	NA
440	7	f	1	3	1997	139	9.084925749910376
441	7	m	0	3	1997	139	6.8072749975562665
447	5	m	2	2	1997	139	NA
448	1	m	1	3	1997	139	4.611928999686538
451	4	f	0	3	1997	139	5.580689784307935
458	6	m	0	3	1997	139	5.987276563769872
463	9	f	0	2	1997	139	8.867165537862771
464	8	f	0	2	1997	139	9.97253605784979
467	2	f	1	2	1997	139	5.133603919205491
471	1	f	2	1	1997	139	4.716841899327038
473	5	f	0	3	1997	139	5.8982035237619375
474	2	m	1	3	1997	139	4.437981335673766
475	6	f	1	2	1997	139	6.991542263769196
480	16	m	0	2	1997	139	12.114257378040707
493	7	m	0	2	1997	139	NA
495	1	m	0	2	1997	139	4.154769229045464
498	6	m	2	3	1997	139	6.533752255496411
500	5	f	2	1	1997	139	6.431279192636612
505	1	f	0	1	1997	139	4.312058359028147
513	5	f	0	2	1997	139	6.553781968100398
523	9	m	1	1	1997	139	7.48518649462973
529	0	m	2	1	1997	139	3.442447672457329
540	15	m	2	3	1997	139	10.89630339799125
545	4	f	1	2	1997	139	6.803770711203329
546	13	m	1	1	1997	139	11.300391780358261
549	5	f	1	3	1997	139	5.623036817860919
551	0	f	2	3	1997	139	3.953110353966081
554	2	f	2	2	1997	139	5.033075623890636
562	10	f	1	3	1997	139	10.300541693117504
566	6	m	0	3	1997	139	6.926971597257282
567	0	f	1	2	1997	139	5.025484224980057
569	8	m	0	3	1997	139	6.308152165455925
572	3	m	2	2	1997	139	4.327301861368992
575	11	f	0	1	1997	139	10.70176765322573
577	2	f	0	3	1997	139	4.715918468067271
579	6	f	1	3	1997	139	8.406751820969268
580	15	f	2	1	1997	139	12.846729232366263
581	10	m	0	3	1997	139	8.944940976175738
582	1	m	0	3	1997	139	3.744325223389791
595	10	m	2	2	1997	139	8.383989423677622
608	1	f	2	2	1997	139	4.663756852727045
609	9	m	2	2	1997	139	7.93623109123333
617	0	f	0	3	1997	139	3.552945343402897
618	0	m	2	2	1997	139	3.5651508251482023
620	9	m	0	3	1997	139	9.291878533455822
621	3	m	2	2	1997	139	3.6922327664213728
629	2	m	1	1	1997	139	2.8066777443134625
636	14	f	1	2	1997	139	11.130005408687753
640	3	m	2	1	1997	139	4.452441087783778
641	3	m	2	2	1997	139	3.9306840767498863
646	6	f	1	2	1997	139	8.381266446697888
652	3	m	1	3	1997	139	NA
665	5	f	1	1	1997	139	7.133775434836887
666	7	f	1	1	1997	139	7.927738306260138
673	4	m	2	3	1997	139	5.302606191409984
676	7	m	2	2	1997	139	5.875208215464808
677	4	f	2	3	1997	139	5.605841099369958
678	6	m	1	2	1997	139	6.691939004319416
679	0	m	1	3	1997	139	2.4026904622083833
680	1	f	1	2	1997	139	3.5046186901127077
689	6	m	2	3	1997	139	6.192191560906434
690	7	m	0	3	1997	139	7.647078261177208
696	1	f	1	2	1997	139	5.092219530738787
704	1	f	0	1	1997	139	NA
708	3	f	1	1	1997	139	5.701182493768367
710	3	m	0	1	1997	139	4.469133790251365
720	1	f	2	2	1997	139	3.7820935159928317
721	4	f	0	1	1997	139	6.323159813609854
722	1	m	2	1	1997	139	2.945623168339795
729	9	f	2	2	1997	139	10.62936217773111
740	4	f	2	3	1997	139	5.922600601630931
741	1	m	1	1	1997	139	4.349454311362503
743	3	m	0	1	1997	139	4.54405051960474
744	1	f	1	2	1997	139	3.9622125902832592
747	0	m	2	3	1997	139	2.167905427404298
748	2	f	2	2	1997	139	4.730556765316291
750	0	m	2	3	1997	139	2.5532467904886946
753	0	f	0	2	1997	139	3.89809085887862
754	15	m	1	2	1997	139	11.15909566502617
757	1	f	0	2	1997	139	4.41478449795927
759	8	f	0	3	1997	139	7.752858215485076
773	0	f	2	3	1997	139	4.271482746310178
781	3	f	2	1	1997	139	6.633030868970684
786	1	m	2	2	1997	139	2.5019307930969807
792	1	f	2	2	1997	139	4.963277107946391
798	13	m	1	3	1997	139	11.83684238624452
803	1	f	2	2	1997	139	NA
804	2	f	0	3	1997	139	5.0964746723131
807	0	m	0	3	1997	139	3.293842241708028
812	1	m	1	3	1997	139	3.531640253948181
813	14	m	1	1	1997	139	10.952832308981318
814	12	m	2	1	1997	139	9.34274007373528
815	1	m	2	2	1997	139	3.6017500294937697
816	7	f	1	1	1997	139	7.384484816962235
818	15	m	0	3	1997	139	12.688320920511302
822	6	f	0	1	1997	139	7.6273252939396565
824	10	f	0	1	1997	139	8.940120617343448
830	4	m	2	3	1997	139	4.419571116297719
832	11	m	1	1	1997	139	9.1344821264461
837	3	m	1	1	1997	139	4.354134227069124
845	2	f	0	1	1997	139	4.70694065788309
848	3	m	0	2	1997	139	4.334831311233002
853	6	f	0	1	1997	139	7.039413062666745
855	4	f	2	1	1997	139	5.657763869349431
859	6	f	0	2	1997	139	6.640851058057017
866	0	m	0	2	1997	139	2.5241783765695693
874	0	m	0	3	1997	139	3.1238752917763692
875	7	m	1	1	1997	139	7.932455357145527
880	7	f	2	1	1997	139	7.784593297650815
904	7	m	0	1	1997	139	6.000156704679266
1	2	m	1	2	1998	149	NA
8	0	f	1	3	1998	149	4.955569081519032
10	5	m	2	2	1998	149	5.90639882345731
16	6	m	0	2	1998	149	6.291173734496466
23	4	f	2	2	1998	149	7.4692622271448474
28	1	m	0	1	1998	149	3.649721109073085
34	5	f	2	1	1998	149	7.1729599363864445
35	1	m	1	1	1998	149	1.8299195358392624
44	9	f	1	3	1998	149	10.019474177158003
45	0	m	0	2	1998	149	2.5678273526377255
46	5	f	0	3	1998	149	7.762461757236681
47	1	m	1	3	1998	149	3.61765379974671
48	0	f	0	3	1998	149	6.000980675921876
63	16	m	2	1	1998	149	11.19730145164048
67	0	f	2	1	1998	149	4.271779552143819
72	1	f	1	3	1998	149	4.248325156320669
77	14	f	1	2	1998	149	12.312998188555246
83	13	m	2	1	1998	149	NA
85	4	m	1	3	1998	149	4.569721554718782
98	2	m	0	2	1998	149	NA
100	5	f	1	3	1998	149	6.258917731442377
103	2	f	0	1	1998	149	5.776008438000992
104	2	m	1	1	1998	149	NA
111	3	f	0	1	1998	149	NA
115	2	f	1	2	1998	149	5.238082658946547
117	11	m	1	1	1998	149	9.13778720110552
118	10	f	2	2	1998	149	9.357727991535297
119	0	m	0	1	1998	149	3.0967503457316408
120	0	f	0	1	1998	149	4.555047510951002
122	1	m	2	1	1998	149	3.321033623435392
135	12	f	1	2	1998	149	NA
140	0	m	0	2	1998	149	1.8221642491191368
143	1	m	0	1	1998	149	2.925640296574006
149	7	f	0	3	1998	149	8.199693845337823
154	8	f	1	3	1998	149	7.566249159271967
157	12	m	2	2	1998	149	8.980236158375897
158	4	m	0	1	1998	149	5.405105237466684
159	5	m	2	2	1998	149	5.18123233535788
170	5	m	2	1	1998	149	5.896945507752955
176	4	m	0	1	1998	149	6.498268637956728
177	5	f	0	2	1998	149	7.454311948243846
182	11	f	0	2	1998	149	11.048656887146244
186	9	f	2	3	1998	149	8.23156061722214
187	14	m	2	3	1998	149	10.3150231556269
193	15	m	0	2	1998	149	12.82416393202565
202	0	m	0	2	1998	149	2.207135438013281
206	3	f	2	2	1998	149	5.0256864912513315
209	2	m	0	2	1998	149	3.314946692507819
210	3	f	2	3	1998	149	5.416594962819661
211	1	m	0	2	1998	149	3.2067706534303726
215	10	m	0	1	1998	149	NA
225	2	f	2	3	1998	149	4.048624428993305
236	8	m	2	3	1998	149	6.643727562631091
238	0	f	0	1	1998	149	NA
250	2	f	0	3	1998	149	NA
251	10	f	1	1	1998	149	10.529335195193386
265	0	f	1	2	1998	149	5.009572009209884
267	4	f	1	2	1998	149	6.797890459616125
268	6	f	0	1	1998	149	7.281106313762193
280	8	m	2	3	1998	149	7.088769671823147
285	5	m	1	2	1998	149	5.273052877404624
299	1	f	1	1	1998	149	NA
301	11	f	2	1	1998	149	9.709001537288012
303	16	m	0	1	1998	149	12.44164589721778
305	0	f	2	3	1998	149	5.1491945113855
306	0	f	2	2	1998	149	2.8128089366281395
314	9	f	1	1	1998	149	8.116243444806807
330	0	m	1	3	1998	149	3.6870073961449856
336	0	m	0	1	1998	149	3.140852990444362
339	0	m	2	1	1998	149	2.9686583731846885
343	13	m	0	3	1998	149	12.029159609037094
344	9	m	1	3	1998	149	8.987706113633365
346	12	f	0	1	1998	149	NA
348	2	f	0	1	1998	149	4.860353301623688
351	1	f	2	1	1998	149	5.592816434974259
355	5	f	2	1	1998	149	5.054058645051645
365	0	f	1	2	1998	149	3.5633094424780825
366	3	f	1	1	1998	149	6.170437492275603
368	2	f	2	2	1998	149	4.627361035674886
374	3	f	1	3	1998	149	5.2128358090654086
375	4	m	0	3	1998	149	5.646298492969583
376	6	m	1	3	1998	149	6.3622630283678
384	4	f	1	2	1998	149	6.820142635616949
393	5	m	2	3	1998	149	5.938179191779034
395	1	m	2	3	1998	149	2.674261073694539
400	6	m	2	3	1998	149	6.357182165701401
409	2	f	0	3	1998	149	4.088584218562529
411	8	m	0	2	1998	149	8.21866502010878
419	3	f	0	2	1998	149	5.703097923327013
422	3	f	1	3	1998	149	4.503750938247491
428	8	m	2	2	1998	149	7.015973117994169
429	9	f	2	1	1998	149	9.352003478411302
430	5	f	1	2	1998	149	6.508566636910873
433	11	f	0	3	1998	149	11.115109747065663
438	7	m	2	3	1998	149	7.270632080944668
440	8	f	1	3	1998	149	9.461961927194881
441	8	m	2	3	1998	149	8.16815928770858
447	6	m	1	2	1998	149	5.969643132929082
448	2	m	1	3	1998	149	4.687826154184559
451	5	f	1	3	1998	149	6.276825004480539
458	7	m	2	3	1998	149	NA
463	10	f	1	2	1998	149	9.100260402928201
464	9	f	0	2	1998	149	10.300928120078511
467	3	f	0	2	1998	149	5.955232741607524
471	2	f	2	1	1998	149	5.733203782656942
473	6	f	1	3	1998	149	7.145172952335281
474	3	m	2	3	1998	149	4.90181018626196
475	7	f	2	2	1998	149	6.408212619368816
495	2	m	2	2	1998	149	NA
498	7	m	1	3	1998	149	7.126900680789888
500	6	f	1	1	1998	149	6.831503162575337
504	0	m	0	3	1998	149	2.3997229428143068
505	2	f	2	1	1998	149	4.797640903467845
513	6	f	0	2	1998	149	7.725902503464794
523	10	m	1	1	1998	149	8.079393308605482
529	1	m	0	1	1998	149	2.9742739611649194
540	16	m	1	3	1998	149	11.78653532363123
545	5	f	0	2	1998	149	7.3488489599282945
546	14	m	2	1	1998	149	11.942386262267675
549	6	f	1	3	1998	149	7.618676189108077
554	3	f	2	2	1998	149	5.9455149237225164
563	0	m	0	1	1998	149	3.8169304207083172
566	7	m	0	3	1998	149	7.392488354246321
567	1	f	1	2	1998	149	5.468297750040222
569	9	m	1	3	1998	149	7.013660383861394
572	4	m	2	2	1998	149	3.6282375184129227
575	12	f	0	1	1998	149	11.184666616540824
577	3	f	2	3	1998	149	5.065119263280322
579	7	f	1	3	1998	149	9.71729034224402
580	16	f	1	1	1998	149	13.724876574712656
582	2	m	2	3	1998	149	NA
584	0	m	1	2	1998	149	2.387884858846855
595	11	m	2	2	1998	149	8.80650244517232
608	2	f	0	2	1998	149	5.1027688205133686
609	10	m	0	2	1998	149	8.682115926897591
617	1	f	2	3	1998	149	4.292722775436003
618	1	m	1	2	1998	149	4.037381766328377
620	10	m	1	3	1998	149	8.540453207482146
621	4	m	2	2	1998	149	5.539653012315202
629	3	m	2	1	1998	149	NA
632	0	m	1	3	1998	149	1.751781211561642
636	15	f	1	2	1998	149	11.60564887866429
640	4	m	0	1	1998	149	NA
641	4	m	0	2	1998	149	4.780806526221064
646	7	f	1	2	1998	149	8.876905792887209
652	4	m	1	3	1998	149	4.699334180802153
672	0	f	0	2	1998	149	3.8912452669799884
673	5	m	0	3	1998	149	5.54228160194762
676	8	m	2	2	1998	149	5.73970885827012
677	5	f	1	3	1998	149	6.305282710020846
678	7	m	2	2	1998	149	NA
679	1	m	0	3	1998	149	3.3938319641217527
680	2	f	0	2	1998	149	5.158536847950406
684	0	m	1	2	1998	149	2.490814020539013
689	7	m	0	3	1998	149	7.632933183885657
690	8	m	0	3	1998	149	7.919858739382256
696	2	f	1	2	1998	149	6.3088746362604295
704	2	f	1	1	1998	149	6.110454986286023
708	4	f	1	1	1998	149	6.368785166797863
710	4	m	0	1	1998	149	4.685324774936814
721	5	f	2	1	1998	149	6.837104534897886
722	2	m	2	1	1998	149	3.672152559840741
729	10	f	0	2	1998	149	10.187660010078336
734	0	m	2	1	1998	149	3.7392176905654524
741	2	m	0	1	1998	149	4.258579961550079
743	4	m	2	1	1998	149	5.3494017622385215
744	2	f	1	2	1998	149	4.9258070654170885
746	0	m	2	1	1998	149	2.1287550520412495
747	1	m	1	3	1998	149	3.630934865173632
748	3	f	2	2	1998	149	5.912162844424381
750	1	m	0	3	1998	149	2.9588118544615125
753	1	f	1	2	1998	149	5.232286638896391
754	16	m	1	2	1998	149	11.531647489815905
757	2	f	1	2	1998	149	6.394413950305606
759	9	f	0	3	1998	149	8.077798973452003
773	1	f	1	3	1998	149	4.731495902010335
781	4	f	0	1	1998	149	6.761074595094476
785	0	m	0	3	1998	149	NA
786	2	m	1	2	1998	149	3.388758180047111
792	2	f	1	2	1998	149	6.168192774741495
798	14	m	0	3	1998	149	11.4730109144603
803	2	f	2	2	1998	149	4.601111109780702
804	3	f	0	3	1998	149	6.011657451024963
807	1	m	0	3	1998	149	3.7987563272399667
812	2	m	0	3	1998	149	3.3808002247779707
813	15	m	0	1	1998	149	NA
815	2	m	0	2	1998	149	4.94466598248676
818	16	m	0	3	1998	149	12.290388212223528
820	0	f	0	1	1998	149	3.8412179701020412
822	7	f	1	1	1998	149	8.605288979915539
824	11	f	0	1	1998	149	9.534409141979088
830	5	m	2	3	1998	149	5.000520417877205
832	12	m	1	1	1998	149	10.573975471648053
837	4	m	2	1	1998	149	3.932921952435182
845	3	f	2	1	1998	149	5.406165774279101
848	4	m	1	2	1998	149	5.188447865794477
853	7	f	0	1	1998	149	7.0974528233933025
855	5	f	2	1	1998	149	7.217977944367243
859	7	f	0	2	1998	149	8.832896491351347
866	1	m	2	2	1998	149	3.0130027215773536
874	1	m	0	3	1998	149	3.792989268344089
880	8	f	1	1	1998	149	8.589118688804756
889	0	m	2	2	1998	149	1.0633995916170917
904	8	m	1	1	1998	149	7.120248609518288
1	3	m	2	2	1999	146	2.7716671585245156
8	1	f	0	3	1999	146	4.320295458584146
10	6	m	1	2	1999	146	NA
16	7	m	1	2	1999	146	6.071066338135378
23	5	f	0	2	1999	146	7.3320607198922785
28	2	m	0	1	1999	146	NA
34	6	f	0	1	1999	146	6.230131802812517
35	2	m	0	1	1999	146	2.205623810135142
44	10	f	0	3	1999	146	9.770316147128984
45	1	m	2	2	1999	146	2.9874092514587716
46	6	f	1	3	1999	146	7.847989722850707
47	2	m	2	3	1999	146	3.0682546085975777
48	1	f	1	3	1999	146	5.35687219061314
67	1	f	2	1	1999	146	3.712389509584347
72	2	f	1	3	1999	146	5.167014029110929
74	0	f	2	2	1999	146	3.00908217906569
77	15	f	2	2	1999	146	13.301350916422576
83	14	m	2	1	1999	146	10.797786203265817
85	5	m	0	3	1999	146	4.576993700672169
98	3	m	2	2	1999	146	NA
100	6	f	0	3	1999	146	7.542136333968074
103	3	f	2	1	1999	146	5.731589277538182
104	3	m	1	1	1999	146	3.1291402130384496
111	4	f	0	1	1999	146	6.165030066347729
115	3	f	1	2	1999	146	4.9476499786018335
117	12	m	2	1	1999	146	9.338222202178196
118	11	f	1	2	1999	146	10.422657636875861
119	1	m	0	1	1999	146	3.7484758880065288
120	1	f	0	1	1999	146	4.153469643442674
122	2	m	0	1	1999	146	2.9785298705677716
135	13	f	2	2	1999	146	10.176360217519223
139	0	m	0	2	1999	146	1.3410850537543773
140	1	m	0	2	1999	146	3.186291139580432
143	2	m	1	1	1999	146	NA
149	8	f	2	3	1999	146	8.85100032811163
157	13	m	0	2	1999	146	NA
158	5	m	0	1	1999	146	5.6104082690728605
159	6	m	0	2	1999	146	4.140090445267125
170	6	m	2	1	1999	146	5.620688491216108
176	5	m	0	1	1999	146	5.416181830260029
177	6	f	1	2	1999	146	7.407571622025979
186	10	f	2	3	1999	146	8.991966319983124
187	15	m	2	3	1999	146	11.076985835903987
193	16	m	2	2	1999	146	13.030550135891147
202	1	m	1	2	1999	146	2.4297349546411784
206	4	f	1	2	1999	146	5.036115387040199
209	3	m	1	2	1999	146	4.181560581301603
210	4	f	0	3	1999	146	6.6895160277889705
211	2	m	0	2	1999	146	4.55452688605168
225	3	f	0	3	1999	146	6.064174932188169
236	9	m	2	3	1999	146	6.31755139760238
238	1	f	1	1	1999	146	4.326059894906207
250	3	f	1	3	1999	146	4.225844196604592
258	0	m	0	1	1999	146	NA
265	1	f	2	2	1999	146	4.795392502613403
267	5	f	0	2	1999	146	7.507109206135855
268	7	f	2	1	1999	146	7.178998169103056
269	0	m	2	2	1999	146	NA
280	9	m	2	3	1999	146	7.582169270238631
285	6	m	2	2	1999	146	4.716469917829652
289	0	f	1	3	1999	146	2.670221156887987
295	0	m	1	3	1999	146	3.7325424338074273
299	2	f	1	1	1999	146	4.248323613462207
301	12	f	0	1	1999	146	11.599685782691092
305	1	f	0	3	1999	146	3.896788240482708
306	1	f	1	2	1999	146	4.654720384203942
314	10	f	2	1	1999	146	8.471891367616085
330	1	m	0	3	1999	146	3.101864627285881
336	1	m	1	1	1999	146	NA
339	1	m	1	1	1999	146	4.423268495344036
343	14	m	0	3	1999	146	10.848784513424764
344	10	m	0	3	1999	146	NA
346	13	f	0	1	1999	146	11.034105775483162
348	3	f	2	1	1999	146	5.2937544081054355
350	0	m	0	3	1999	146	1.929947342222415
351	2	f	1	1	1999	146	4.557563523166583
355	6	f	2	1	1999	146	6.120925582416944
365	1	f	1	2	1999	146	2.777186634295425
366	4	f	1	1	1999	146	NA
368	3	f	2	2	1999	146	5.399160353922757
375	5	m	2	3	1999	146	5.468846655841327
376	7	m	2	3	1999	146	6.127926279499187
384	5	f	2	2	1999	146	7.0297634831021485
393	6	m	0	3	1999	146	6.610200857516437
395	2	m	1	3	1999	146	2.647246751975223
399	0	f	1	2	1999	146	NA
400	7	m	0	3	1999	146	6.835484754141949
409	3	f	1	3	1999	146	4.984791597574988
411	9	m	0	2	1999	146	7.877344068805906
419	4	f	2	2	1999	146	6.216611194000084
422	4	f	1	3	1999	146	4.589650937032589
428	9	m	2	2	1999	146	7.211036360933202
429	10	f	1	1	1999	146	9.027274535750841
433	12	f	0	3	1999	146	11.424291500178516
438	8	m	2	3	1999	146	7.242300570878623
441	9	m	1	3	1999	146	7.792502125307153
447	7	m	2	2	1999	146	6.877304834956371
448	3	m	0	3	1999	146	NA
451	6	f	0	3	1999	146	6.610890108349397
458	8	m	0	3	1999	146	NA
463	11	f	1	2	1999	146	NA
464	10	f	1	2	1999	146	9.811670924819792
467	4	f	2	2	1999	146	6.095874258107171
471	3	f	1	1	1999	146	5.088365647938003
473	7	f	1	3	1999	146	7.459023811057734
475	8	f	2	2	1999	146	6.771262568222239
495	3	m	2	2	1999	146	5.0642472649127575
498	8	m	0	3	1999	146	7.6781611478724345
500	7	f	0	1	1999	146	7.462392517013749
504	1	m	1	3	1999	146	3.371949459818649
505	3	f	0	1	1999	146	5.374830256825808
513	7	f	2	2	1999	146	7.009201423876958
523	11	m	1	1	1999	146	9.400342659059573
524	0	f	1	3	1999	146	3.78388351932085
528	0	m	1	2	1999	146	2.6257962641163535
529	2	m	0	1	1999	146	3.8330799199558365
545	6	f	2	2	1999	146	6.732619753427676
546	15	m	0	1	1999	146	NA
549	7	f	1	3	1999	146	7.05837962436453
554	4	f	0	2	1999	146	NA
563	1	m	1	1	1999	146	3.29937349264412
566	8	m	1	3	1999	146	8.08564441827821
569	10	m	2	3	1999	146	7.861023708084256
572	5	m	1	2	1999	146	5.120650483879598
577	4	f	0	3	1999	146	4.598046940032598
579	8	f	2	3	1999	146	9.494121433484871
582	3	m	0	3	1999	146	4.312428251908809
584	1	m	2	2	1999	146	2.17096466584701
587	0	m	2	3	1999	146	2.2953254668237824
604	0	m	2	3	1999	146	3.194594923206393
608	3	f	0	2	1999	146	6.4920820048314365
609	11	m	2	2	1999	146	9.012339522887352
618	2	m	1	2	1999	146	3.1850641228158962
620	11	m	0	3	1999	146	8.952032101856354
621	5	m	0	2	1999	146	5.3370170784741795
629	4	m	2	1	1999	146	4.384654063686085
632	1	m	1	3	1999	146	3.0221881099641985
640	5	m	1	1	1999	146	5.928106264487855
646	8	f	1	2	1999	146	8.453855734444565
652	5	m	1	3	1999	146	3.459130178457837
672	1	f	0	2	1999	146	4.374532541774618
673	6	m	1	3	1999	146	6.006156678590086
676	9	m	2	2	1999	146	NA
677	6	f	1	3	1999	146	6.596815635992805
678	8	m	1	2	1999	146	6.25723773643966
679	2	m	2	3	1999	146	NA
680	3	f	2	2	1999	146	NA
684	1	m	1	2	1999	146	2.257161002116246
689	8	m	1	3	1999	146	7.044406513998048
690	9	m	0	3	1999	146	8.534706748277944
696	3	f	2	2	1999	146	6.020869788522582
699	0	f	1	3	1999	146	4.051350205377819
708	5	f	1	1	1999	146	6.926667429243449
710	5	m	2	1	1999	146	4.971017914546216
721	6	f	2	1	1999	146	8.356962337992242
722	3	m	1	1	1999	146	4.259676953662744
729	11	f	1	2	1999	146	10.244542697595794
734	1	m	0	1	1999	146	3.8706616817209945
741	3	m	1	1	1999	146	3.436334968748672
744	3	f	0	2	1999	146	5.926572668095398
746	1	m	2	1	1999	146	2.6529207299559037
747	2	m	2	3	1999	146	NA
748	4	f	1	2	1999	146	NA
750	2	m	0	3	1999	146	3.2607380130932446
753	2	f	1	2	1999	146	4.093845230536926
759	10	f	1	3	1999	146	9.116550229685693
764	0	f	0	2	1999	146	1.8836465116456136
766	0	m	0	1	1999	146	3.0953638452483374
773	2	f	1	3	1999	146	4.327738886980155
781	5	f	1	1	1999	146	6.6979283020199905
784	0	f	1	2	1999	146	4.677106655417566
785	1	m	2	3	1999	146	2.6996227933973067
786	3	m	2	2	1999	146	4.1753579421232905
801	0	m	2	3	1999	146	2.7812479776942243
802	0	f	1	2	1999	146	4.948664588617909
803	3	f	2	2	1999	146	4.87297897741929
804	4	f	2	3	1999	146	5.16645415897669
807	2	m	2	3	1999	146	4.836217558582752
812	3	m	2	3	1999	146	3.5665789055950907
813	16	m	0	1	1999	146	NA
815	3	m	0	2	1999	146	4.609216474147646
819	0	m	1	3	1999	146	1.4585356205682756
820	1	f	0	1	1999	146	4.5341513449196595
821	0	f	0	2	1999	146	4.426298195387864
822	8	f	0	1	1999	146	7.977188491160393
824	12	f	2	1	1999	146	9.149842892441935
830	6	m	2	3	1999	146	NA
837	5	m	2	1	1999	146	4.482065342597057
845	4	f	0	1	1999	146	5.038975150865259
848	5	m	0	2	1999	146	NA
853	8	f	0	1	1999	146	8.40997188051462
855	6	f	0	1	1999	146	7.547420671223279
859	8	f	2	2	1999	146	8.683907695292977
866	2	m	2	2	1999	146	3.5333055329546803
874	2	m	1	3	1999	146	3.814220897578822
880	9	f	1	1	1999	146	7.8697572338141395
884	0	f	2	1	1999	146	4.425053215186351
889	1	m	2	2	1999	146	NA
904	9	m	2	1	1999	146	6.9109832002440434
1	4	m	0	2	2000	139	4.004058357261403
8	2	f	1	3	2000	139	5.521249589666441
10	7	m	1	2	2000	139	6.868488372803175
16	8	m	2	2	2000	139	6.547146664174151
23	6	f	1	2	2000	139	8.236334933525626
28	3	m	0	1	2000	139	4.73463346039363
34	7	f	2	1	2000	139	NA
35	3	m	0	1	2000	139	2.225809416058724
44	11	f	0	3	2000	139	9.893047403267586
45	2	m	1	2	2000	139	3.2670907325065457
46	7	f	1	3	2000	139	9.004735600233088
47	3	m	2	3	2000	139	3.2966624175816106
48	2	f	2	3	2000	139	6.6649874040168005
60	0	m	1	1	2000	139	1.0683447248490796
65	0	f	1	2	2000	139	4.057772078730802
67	2	f	1	1	2000	139	4.569064709429239
72	3	f	0	3	2000	139	6.394073077469288
74	1	f	0	2	2000	139	3.9526792692989132
77	16	f	1	2	2000	139	12.635041066833901
81	0	f	1	2	2000	139	4.46203882204559
85	6	m	0	3	2000	139	NA
98	4	m	2	2	2000	139	5.304566063549244
100	7	f	2	3	2000	139	8.271235381444626
103	4	f	0	1	2000	139	6.034258887536764
104	4	m	2	1	2000	139	3.9307039485716424
111	5	f	0	1	2000	139	6.546118667202448
115	4	f	0	2	2000	139	NA
116	0	f	1	3	2000	139	3.549547698926505
117	13	m	1	1	2000	139	10.262693361723695
